gene,score
AC103591.3,0.020826397807620568
HAVCR2,0.020789295537940337
C19orf38,0.020746835211787492
AC108134.3,0.020624637350941707
SYNM,0.020575490901543543
CSGALNACT1,0.020561754893893926
SLC22A15,0.02056049556157266
PTCH2,0.020553756228211192
WIPI1,0.020501867190916474
DOCK5,0.020374876855886934
ADAMTS10,0.020284823416619295
Z93241.1,0.02016182705492775
RGS18,0.02014518512819579
CTBP2,0.020072882148172995
RDH10,0.020055360580671363
TSPAN18,0.019959233203857844
FUT7,0.019940662111543286
TNF,0.019938127374590005
ICA1,0.01988188961317336
IGHE,0.019723294080578765
TRBV28,0.019665634212675333
KSR1,0.019656760405272318
TOGARAM2,0.01957830267356379
ZNF208,0.019539784466453575
CLEC4A,0.019481236902036424
TMEM91,0.019406045381385094
PF4,0.01922612107934386
AL034397.3,0.019224842684528343
KCTD12,0.01921872759786628
SLC31A2,0.019187608834435408
EVA1B,0.019175863698912436
PLXDC1,0.018948266739011406
ARHGAP20,0.018753137494013465
MYOM2,0.01873072018548126
PDZD2,0.018629095564768935
TSHZ2,0.018466275244747428
TNFSF13,0.018465394881681023
LINC01943,0.018291647528234267
LINC00426,0.01816037416857612
NFAM1,0.018053262974215233
IL4I1,0.018035859077151776
PROCA1,0.018014797744453158
TRAV12-2,0.01786906246343554
TRAV21,0.017856342531000016
VPS9D1,0.01781971547514805
DLG3,0.01778651762128065
BAIAP2,0.01768244779273394
TRBV27,0.017670598833275673
FURIN,0.017656231447160296
AL445524.1,0.017615391660586146
GPBAR1,0.017550494487242864
NDUFV2-AS1,0.017512874230482034
BTBD11,0.017466568191775392
PYGL,0.01743323960290893
LTB4R,0.017316998191021317
ADA2,0.017068546855264852
TRGV9,0.01706053985002712
TRAV14DV4,0.016934462627133568
TUBB1,0.016883807641906553
TRAV8-4,0.016876037954521996
GP1BB,0.016805274335170116
TRAV3,0.016528666620378774
EDA,0.01651672945447453
TMEM140,0.016469696894284007
FAH,0.016352334399941555
KCNE3,0.016329623288469167
GSN,0.01606301799895548
ANO9,0.016049062399218068
OSCAR,0.015953762229233028
TRBV6-5,0.01592595531302458
HIST1H2BB,0.015810025891732634
TRBV18,0.015726866886907664
AP003068.2,0.015706111645475807
ASPH,0.01564918618965532
FXYD6,0.0155787393896395
AL157394.3,0.015543164681232981
CD38,0.015400303785999723
PMCH,0.01524392259231212
AC127502.2,0.0152349119634535
DGKH,0.015203229685800136
SLC8A1,0.015144829323597918
TRAV6,0.015079301309350698
PRDM8,0.015033145265377051
ZBTB37,0.014976859107773124
SOX4,0.01490433200074733
LDLR,0.014828546284708163
CXCL16,0.014795053627151307
AL157392.3,0.014762661885827335
SPARC,0.014762000510538916
ANKRD9,0.01457200658022105
PCSK5,0.014443440737425957
KIAA1211,0.014301483334800925
CAV1,0.014266423828816715
TRAV27,0.014112679252023672
ARHGAP18,0.014068015352810763
XK,0.014054387238180905
CAVIN2,0.014052732769021753
HIST1H2BN,0.01403791120934111
IFI27,0.014021526910058563
TRAV8-6,0.0140005501997736
AL353708.3,0.01398456261416466
FNBP1L,0.013982213272520678
GRAMD1B,0.013806752394309804
TPM1,0.013749212550459529
XCL1,0.013708267343134357
CA2,0.013619391144074728
PRKAR2B,0.013591858699736338
F13A1,0.013535573765688267
HIST1H4B,0.013506283661712085
AL355075.4,0.013473108533025234
TRAV23DV6,0.013272881731193379
NFE2,0.013221015511624704
STAB1,0.013182993880534075
HIST1H2BF,0.013090380580356267
AGBL3,0.012907526317657578
ALDH3B1,0.01288153660798783
NPR2,0.012852612442284354
TRAV34,0.012745415568684231
HIST1H3A,0.012701769611123057
CPM,0.012628105402755772
NPL,0.012422424979812215
MPIG6B,0.012282350628405998
PSD3,0.012166586738524797
NLRP3,0.012153968727391832
CD93,0.011991163673976528
TRAV12-3,0.01193028498977273
ZDHHC14,0.011923989252165623
SSBP2,0.011761649571197814
KIF19,0.011746484806840924
MSC-AS1,0.011695428979411336
TRAV13-2,0.011691364363984127
CYP1B1,0.011635506298801975
PLCH2,0.011601158760472406
TRAV8-3,0.011599231116148861
CCR5,0.011576842771490839
ST8SIA6,0.011574341570912031
TRGV8,0.011564292254840727
SPHK1,0.011560597601631247
KLK4,0.011556620569696658
HBEGF,0.011539618024355965
SAP30L-AS1,0.011483772626179877
TRAV4,0.011386916069523679
BICDL1,0.011319697046094548
CXCL13,0.011315793933105025
AC022075.1,0.011267892624309595
CTSL,0.011257885831443777
HNMT,0.01123795616615242
PTGS1,0.011219272865291502
AC020656.1,0.011209189359652552
C9orf139,0.0112062889437769
Z95331.1,0.011148721700995132
TLR2,0.01107520298775469
AC103702.2,0.011072911033431714
SCD5,0.011053914440806325
HIST1H2AB,0.011021307438662037
CACNB1,0.010976256031610279
CD70,0.010974868687244843
ZFHX3,0.010969159810127084
SIRPB1,0.010954807520508964
TUBB3,0.010912923624669122
PAFAH2,0.010908458190213972
PPM1L,0.01083676057310307
GP9,0.010806356344785066
PADI4,0.010786550958819042
FRMD4B,0.010765304569788896
AL137857.1,0.010739027908322629
AKAP12,0.010687618033598857
C3AR1,0.0106168966767646
AKR1C3,0.010611969074487226
LINC01684,0.01051854925704101
TLR5,0.01051631705418709
EPB41L3,0.010479636850022593
TRAV26-1,0.01046417648999362
AREG,0.010438070551991979
LINC00937,0.010390628264441168
THBS1,0.010373031051444815
WDR86,0.010364348440621216
ZNF540,0.01031675588865523
GNA15,0.010314652219753716
ANPEP,0.01026208484372597
IFNG-AS1,0.010173365163007158
DYSF,0.010165670402712192
ABO,0.010109691505075593
PID1,0.010084655957961566
PLPPR2,0.010043310044700778
LAYN,0.0100033882060198
TST,0.00998570567179333
AL021155.5,0.009960005451816403
TRGV5,0.0099340242675289
TMCC2,0.009922813504554793
NT5M,0.009918755029953036
PTGIR,0.009848302151015963
TBC1D8,0.009797607921490628
AF165147.1,0.009778419481046392
MEFV,0.009762206929770107
SHTN1,0.009709893225820965
CSF2RA,0.009705346252428127
SPECC1,0.009679527495409223
HIST1H2BJ,0.00965798306911115
MARCO,0.009617264962748388
PTAFR,0.009615993093966466
BST1,0.00959692087934857
KLRC1,0.009547435612081693
AC096667.1,0.009517508012231411
HSPA6,0.009509696719856622
RNF24,0.009422451228233828
TRBV25-1,0.00942236725370025
ZDHHC1,0.009181970769947466
FCGR1B,0.009140150979143506
CCSAP,0.00913849385930676
DST,0.009131135105488342
SMPDL3A,0.009090990441219037
C1QA,0.009089170816601905
H1F0,0.009087875847404146
AC108879.1,0.009037342016288382
SLC24A4,0.009005492787216062
RTN1,0.00896847428020446
ZNF707,0.008958832969455044
AC017002.3,0.008884477705758596
TRBV15,0.008867349122144465
IGFBP7,0.008851423610695165
GNAZ,0.008851380334867202
DNAH1,0.008834704156798137
UPK3BL1,0.00881092861818845
ARHGEF40,0.008785910056868917
LINC00877,0.008782609243934822
MCTP1,0.008741220876391715
CNTNAP2,0.00872693046908459
DAPK1,0.008609315462099646
AC007952.4,0.008607150939977697
ANKRD33B,0.008493410514509865
SORT1,0.00847041646776846
P2RY13,0.008459440896960489
AC239799.2,0.00840467399042807
EFNB1,0.00837902070381943
CHN1,0.008353803580525655
IFIT3,0.008282707475258243
AL450352.1,0.008267386584744827
SCML1,0.008232538571038839
RSAD2,0.008197467789003847
GLT1D1,0.008190213104714196
MIR222HG,0.008151405727392001
HECW2,0.008113650714612772
FAR2,0.008094593556685983
AL022311.1,0.008040619253615914
VMO1,0.00798970819393386
LINC02432,0.007912494061966951
CREB5,0.007911255656090707
LPCAT2,0.007825108267396182
MYOF,0.007819420437853018
CYP4F22,0.0077831284219039756
MINDY1,0.0077051346648385295
MAP3K7CL,0.007587408967127009
TRBV6-1,0.007535762228952326
AL109811.2,0.007510102625869554
GADD45G,0.00748583724133486
HPSE,0.007481891493646401
ALDH1A1,0.007469428257521272
GAS2L1,0.00745610267853925
AL359513.1,0.0074116739965831785
AC016831.5,0.007383121483161184
LINC01011,0.007356114688544376
AL137060.3,0.0073506247862192295
AC009041.2,0.0073359503848379045
HIST2H2BF,0.007247088449568589
MEGF6,0.007225267834627101
AL158071.3,0.007174967972975362
YOD1,0.007099731717386116
AP000547.3,0.007060276908581997
WDR19,0.007039665791757032
RMRP,0.007035174728394843
PLA2G2D,0.00702883143463617
RASSF6,0.007000527250597275
SH2D1B,0.006987885230515263
SH3BGRL2,0.006984085434719876
FN3K,0.0069764073447217976
TREM1,0.006971461520257423
NIBAN2,0.006964610385493538
BX255925.3,0.006922521626856421
CCR1,0.006845920401903471
CD163,0.006839110450290511
TRAV16,0.006831245178574696
LILRA6,0.006797388071575555
HIST1H2BE,0.006768964854612518
SIRPB2,0.006758991516853601
AC016831.1,0.006726445434151462
ABCC3,0.006724897002401703
LCNL1,0.006718856720111611
TRAV5,0.0065845714090625096
KIFC3,0.006534173068148883
HIST1H2AE,0.006504760144772355
FGD4,0.006476823836811033
SNCA,0.00645583853194039
TRDV3,0.006412029221850836
SPAG5-AS1,0.0063467376656020855
AL135818.1,0.006309734630573298
LRMDA,0.006228749954200698
AP000692.1,0.006202221206296685
JCHAIN,0.006152547732907837
CR1,0.006138423798636622
HIST1H2AK,0.005956040691727085
MUC16,0.0057366158557747874
LINC01800,0.005708145861419973
CD9,0.005671714213734646
MRO,0.005666721320710957
ITGA2B,0.005624924496565261
ADGRB1,0.005624132986814625
SLC6A16,0.005614451083159024
AC011815.2,0.005567818228072335
IFI44L,0.005489240796141654
LINC01355,0.005411724698147431
LGALSL,0.005405207469769948
AC215522.2,0.005398728411868853
MGST1,0.005393435417397084
EBLN2,0.005374799762931464
ARRDC4,0.005335924755335836
HIST2H3D,0.005319581325950997
AC110769.2,0.005294786564064374
AF213884.3,0.005275622488009689
AC005076.1,0.005203638600785707
DND1,0.005169730847638866
LINC01521,0.005164173627684651
TSPAN13,0.005160442105323514
POU5F2,0.00513100859042235
TRIQK,0.0050986728317402325
ZNF252P-AS1,0.005095047123368657
C1orf198,0.004929709695002109
P2RY11,0.004904274157981142
AC010359.3,0.004892817507511614
ASCL1,0.004842901325538059
FRY-AS1,0.004820334574612927
CSF1,0.004815808776121385
AC092164.1,0.004759945415304317
AL390066.1,0.004757911689200667
IL3RA,0.00473562048378264
AL109615.4,0.00473514994903608
AMDHD1,0.004693716598967097
THRB,0.00462086033111981
MFAP3L,0.004607141153208857
NTNG2,0.004597524273804931
S100Z,0.004548102793496485
TMEM220,0.004518863939972442
PTGES3L,0.004474469151351668
GUCY1B1,0.004417389837419672
HIST1H3F,0.00440489656948848
STX1B,0.004345225916960974
PLA2G4B,0.004310223456230249
IFIT1,0.00429738074105193
SGMS2,0.004210472842429229
TM6SF1,0.004205292067621389
INAFM2,0.004165804958272587
CTTN,0.004107150658260747
AL627309.5,0.004084099755391742
AC008569.2,0.004061434549800179
HIST2H2BE,0.004040306811100606
TRIM16L,0.004015012936463307
HIST1H2BH,0.003965768882718148
PTPRG-AS1,0.003962715649631958
TRAV22,0.003951204895758868
AC008764.7,0.0038924522289591926
U62317.4,0.00388528362404422
LRRC24,0.0038576673205066338
AC006058.1,0.0038483192226493844
HIST1H2BO,0.003846990516042717
TLR4,0.003835071922568413
FAM13A-AS1,0.003784378488070422
NEXN,0.003763350089277934
PANO1,0.003753177809640431
LYPLAL1-DT,0.0037419168203528326
LINC02605,0.0037125793110121845
LINC02193,0.003700519092566825
HIST1H2BL,0.003665770152935864
IER3-AS1,0.0036494484204404004
TTC7B,0.0036292533563919193
HIST1H2BG,0.0036058241752437744
REEP6,0.0035403151358071663
LTBP1,0.003522351400880067
EPOP,0.0034568349156005236
AL512625.2,0.0033582446446794945
AC019080.1,0.0033204255079098102
SERP2,0.0032375202164534028
ADGRL1,0.003083558026528099
TBXA2R,0.002945029518449429
HIST1H4E,0.002853373510013315
SRC,0.0025989374947413767
AC008763.1,0.0024529489343741062
ACRBP,0.0020902802097963846
TMEM86B,0.001679112801562675
MBNL1-AS1,0.0014229137105807753
SPATA1,0.0013896192853250326
TRBV29-1,0.0010354144169897282
AC009093.2,0.0010179551154198255
ZGLP1,0.0008214983738441018
HIST1H2AD,0.0007020076737141563
ABCA1,0.0006977764339424444
UPK3BL2,0.0005791086485696491
SLC9A3-AS1,0.0004811185504072667
DOK5,0.0003626390759741475
SELP,0.0002635824622355407
HCG27,8.027165768519911e-05
MARVELD1,3.280955288203059e-05
ULBP3,3.02289853077437e-05
CXCL8,0.0
SLC4A4,0.0
CDKL2,0.0
MIR302CHG,0.0
CEACAM4,0.0
PF4V1,0.0
CXCL5,0.0
AC004069.1,0.0
EREG,0.0
C5AR2,0.0
NECTIN2,0.0
AC114811.2,0.0
AC008403.3,0.0
APOE,0.0
PPM1K-DT,0.0
PTPN13,0.0
PNMA8A,0.0
WDFY3,0.0
CXCL10,0.0
LINC01088,0.0
NTN5,0.0
LINC00989,0.0
AC021127.1,0.0
S100P,0.0
SPINK2,0.0
TMEM150B,0.0
KIR2DL3,0.0
KIR2DL1,0.0
NME9,0.0
KIR3DL2,0.0
FCAR,0.0
GP6,0.0
TNNT1,0.0
AC117382.2,0.0
SIGLEC7,0.0
ZNF460-AS1,0.0
RAB6B,0.0
SDCBP2,0.0
NPHP3-AS1,0.0
ACKR4,0.0
AC112484.1,0.0
AL109809.5,0.0
WWTR1,0.0
AC104472.4,0.0
LAMP3,0.0
IGF2BP2,0.0
AC021148.2,0.0
CCDC149,0.0
AC008750.2,0.0
FAM184B,0.0
FPR2,0.0
NLRP12,0.0
AC006160.1,0.0
VSTM1,0.0
TNIP3,0.0
MSANTD1,0.0
AC253576.2,0.0
TM4SF19-AS1,0.0
GP5,0.0
CLDN1,0.0
AC112907.3,0.0
PDE5A,0.0
TRAV2,0.0
CYP2S1,0.0
MIA,0.0
SEMA6B,0.0
AC027319.1,0.0
PSPN,0.0
GFPT2,0.0
AC106795.2,0.0
F12,0.0
AC008760.1,0.0
CDHR2,0.0
MCEMP1,0.0
LINC01484,0.0
KCNMB1,0.0
TIMD4,0.0
FAXDC2,0.0
GPX3,0.0
ABLIM3,0.0
ARAP3,0.0
AC010240.3,0.0
PXDC1,0.0
GIPC3,0.0
BMP6,0.0
AL138824.1,0.0
LY6G6F,0.0
HIST1H4L,0.0
AC090409.1,0.0
DOK6,0.0
HIST1H3E,0.0
RBFADN,0.0
PRSS57,0.0
CIRBP-AS1,0.0
GNA11,0.0
AC027307.2,0.0
AMH,0.0
PEAK3,0.0
AC104530.1,0.0
GMPR,0.0
AC092068.2,0.0
AC119403.1,0.0
SHROOM1,0.0
AC116366.1,0.0
AC116366.2,0.0
MAML3,0.0
HOMER3-AS1,0.0
AC123912.1,0.0
AC123912.4,0.0
AL117335.1,0.0
SMAD1,0.0
LRP3,0.0
SCN1B,0.0
ANKRD50,0.0
GASK1B,0.0
AC010632.2,0.0
SPRY1,0.0
AC008395.1,0.0
PPP1R14A,0.0
C19orf33,0.0
IFNL1,0.0
FGF2,0.0
GUCY1A1,0.0
FAM198B-AS1,0.0
AC011472.2,0.0
AC114947.2,0.0
AC093535.1,0.0
CDO1,0.0
AC008494.3,0.0
LUCAT1,0.0
ANKRD31,0.0
ELOVL7,0.0
MRPS30-DT,0.0
AC008875.2,0.0
INSL3,0.0
DAB2,0.0
SLC1A3,0.0
PGLYRP2,0.0
PRLR,0.0
AC016575.2,0.0
CPAMD8,0.0
MIR3945HG,0.0
AC106865.2,0.0
THBD,0.0
CHST13,0.0
GNG4,0.0
AC092159.2,0.0
TRIM58,0.0
PHF21B,0.0
LINC01341,0.0
AL121672.1,0.0
AL121672.2,0.0
AL671710.1,0.0
NID1,0.0
TRIM17,0.0
Z82206.1,0.0
AL359979.2,0.0
MARC1,0.0
G0S2,0.0
ARHGAP6,0.0
PM20D1,0.0
PHLDA3,0.0
BEND2,0.0
KLHL34,0.0
SNTG2,0.0
MBOAT2,0.0
SMOX,0.0
EPAS1,0.0
LBX2,0.0
AC004832.6,0.0
TCN2,0.0
OSBP2,0.0
ACTG2,0.0
MEIS1,0.0
AL096701.3,0.0
LGALSL-DT,0.0
CYP1B1-AS1,0.0
ASAP2,0.0
PVALB,0.0
AL133245.1,0.0
CDC42EP1,0.0
PLB1,0.0
AC104695.4,0.0
UCN,0.0
MYCN,0.0
GRHL1,0.0
AL359834.1,0.0
PTGS2,0.0
LANCL3,0.0
SERINC2,0.0
PDZK1IP1,0.0
ZCCHC12,0.0
LINC00853,0.0
CCDC17,0.0
RHOXF1,0.0
LINC01144,0.0
SLFNL1-AS1,0.0
SPOCD1,0.0
FMR1-IT1,0.0
TNFSF4,0.0
MATN1,0.0
RAB42,0.0
C1QB,0.0
C1QC,0.0
KAZN,0.0
RERE-AS1,0.0
SLC45A1,0.0
AL365255.1,0.0
FRMPD3,0.0
TAL1,0.0
FOXD2,0.0
RPA4,0.0
DNM3,0.0
LINC01281,0.0
AL359962.3,0.0
RGS4,0.0
VSIG8,0.0
IQGAP3,0.0
AL158055.1,0.0
AQP10,0.0
TRO,0.0
C2CD4D-AS1,0.0
AL049557.1,0.0
VCAM1,0.0
LINC00891,0.0
DEPDC1,0.0
DNAJC6,0.0
AL355483.3,0.0
HDX,0.0
NEFH,0.0
RASL10A,0.0
RGPD2,0.0
ATP9A,0.0
INKA1,0.0
LINC01260,0.0
ALS2CL,0.0
TNNC2,0.0
TMEM158,0.0
AL133227.1,0.0
AC006058.3,0.0
RIPOR3,0.0
LINC02158,0.0
GPR35,0.0
AC006059.1,0.0
CTDSPL,0.0
AC096921.2,0.0
COLQ,0.0
TMEM40,0.0
GHRL,0.0
LINC01238.1,0.0
UCKL1-AS1,0.0
U73166.1,0.0
AL023803.3,0.0
AL391095.1,0.0
ZMYND10,0.0
KALRN,0.0
LINC00654,0.0
MYLK,0.0
HGD,0.0
RIN2,0.0
LINC01727,0.0
PACSIN1,0.0
ZNF80,0.0
AL096677.1,0.0
ST3GAL6,0.0
PROS1,0.0
ID1,0.0
LINC02018,0.0
AC097634.1,0.0
MUSTN1,0.0
GLYCTK-AS1,0.0
DOCK3,0.0
AP003900.1,0.0
RAMP1,0.0
IGKV2-30,0.0
AC016683.1,0.0
CLTCL1,0.0
CLDN5,0.0
MYO3B,0.0
AC009299.3,0.0
LINC01637,0.0
AC009951.6,0.0
IGLV1-47,0.0
AC104653.1,0.0
IL1RN,0.0
GPR55,0.0
IL1B,0.0
AC108463.3,0.0
FHL2,0.0
LYG1,0.0
MIF-AS1,0.0
AL008721.2,0.0
ADRA2B,0.0
GPAT2,0.0
DGCR11,0.0
AC008079.1,0.0
TUBA8,0.0
AC016737.1,0.0
SCG2,0.0
AP000240.1,0.0
OLIG1,0.0
SLC4A3,0.0
SPEGNB,0.0
PTPRN,0.0
CYP27A1,0.0
CATIP,0.0
AATBC,0.0
IGFBP2,0.0
AC108066.2,0.0
RAPH1,0.0
HECW2-AS1,0.0
AC021851.1,0.0
NCKAP1,0.0
AC009948.3,0.0
AC006946.3,0.0
AL662884.3,0.0
KCNK5,0.0
DSC2,0.0
VENTX,0.0
GOLGA8H,0.0
OTUD7A,0.0
GOLGA8O,0.0
AC010809.2,0.0
AP006284.1,0.0
CALY,0.0
AL360181.2,0.0
AC020658.5,0.0
CCDC9B,0.0
HBG1,0.0
FAM53B-AS1,0.0
CUZD1,0.0
AC023282.1,0.0
CASC2,0.0
MAP1A,0.0
FRMD5,0.0
AC090519.2,0.0
AC009996.1,0.0
HBB,0.0
HBG2,0.0
TCL1A,0.0
JAG2,0.0
MYEOV,0.0
CABP4,0.0
GPR152,0.0
CATSPER1,0.0
CST6,0.0
AL049840.4,0.0
FOSL1,0.0
LGALS12,0.0
MS4A14,0.0
IGHV1-3,0.0
AP000640.2,0.0
SERPING1,0.0
C11orf74,0.0
FAR1-IT1,0.0
AC116535.1,0.0
ADM,0.0
CAVIN3,0.0
AC104389.5,0.0
AL731557.1,0.0
AC051619.8,0.0
ATP8B4,0.0
AL160291.1,0.0
TET1,0.0
AL391839.3,0.0
AC036108.2,0.0
ADAMTS17,0.0
AC023024.1,0.0
PCSK6,0.0
HBA1,0.0
PDIA2,0.0
CCDC78,0.0
HSPA12A,0.0
ENKUR,0.0
SLC39A12,0.0
PROSER2,0.0
AC005363.2,0.0
PRSS27,0.0
MMP25,0.0
STPG3,0.0
C8G,0.0
ZNF503,0.0
KCNMA1,0.0
TTLL13P,0.0
AL603756.1,0.0
AL158163.1,0.0
C10orf95,0.0
AC011912.1,0.0
ABCC2,0.0
AC010999.2,0.0
AQP9,0.0
LIPC,0.0
SLIT1,0.0
SORBS1,0.0
AC011939.3,0.0
HEXA-AS1,0.0
NPTN-IT1,0.0
TMEM266,0.0
CH25H,0.0
ACTA2-AS1,0.0
AC103858.3,0.0
PAPSS2,0.0
AP000487.1,0.0
FOLR3,0.0
RAB44,0.0
ASIC1,0.0
CAPS2,0.0
NPFF,0.0
IGFBP6,0.0
TRAV30,0.0
TRAV26-2,0.0
KRT1,0.0
TRAV35,0.0
TRAV36DV7,0.0
WNT10B,0.0
TRAV24,0.0
TRAV39,0.0
TRAV40,0.0
TRAV41,0.0
TRDV2,0.0
AC008115.3,0.0
LRP6,0.0
CEBPE,0.0
CMTM5,0.0
TRAV25,0.0
TRDV1,0.0
AP001189.1,0.0
SCARB1,0.0
TRAV1-1,0.0
TRAV8-1,0.0
TRAV10,0.0
RNASE2,0.0
MCF2L,0.0
AL157813.1,0.0
ENOX1,0.0
AL138820.1,0.0
HCAR3,0.0
CSRP2,0.0
B3GNT4,0.0
KDM2B-DT,0.0
AC004263.2,0.0
AC130895.1,0.0
IQCD,0.0
FGD6,0.0
TRAV20,0.0
LIN7A,0.0
AL136295.17,0.0
TAS2R30,0.0
KLRC2,0.0
LINC01220,0.0
SENCR,0.0
ARG2,0.0
CCDC15-DT,0.0
AC005280.2,0.0
AP000866.2,0.0
ESAM,0.0
BACE1,0.0
ZBTB16,0.0
AF111167.2,0.0
KLRC3,0.0
ZC3H12C,0.0
AC007686.3,0.0
AC007262.2,0.0
LINC01146,0.0
AL162171.3,0.0
CASP5,0.0
AP002812.5,0.0
MYO7A,0.0
ARHGAP32,0.0
JAM3,0.0
AL136038.2,0.0
AL355916.2,0.0
CLEC1B,0.0
AC091814.1,0.0
AL132639.3,0.0
AC010175.1,0.0
AL359397.2,0.0
A2M,0.0
LINC00612,0.0
FRMD6-AS1,0.0
CLEC4E,0.0
CLEC4D,0.0
AL139317.3,0.0
AL139317.5,0.0
GPR162,0.0
SAMD4A,0.0
AC005840.4,0.0
B4GALNT3,0.0
GLB1L3,0.0
CCDC183-AS1,0.0
CCDC183,0.0
LCN8,0.0
ITGB3,0.0
STEAP4,0.0
GNAI1,0.0
TNS4,0.0
CLIP2,0.0
ZNF385C,0.0
AC211476.6,0.0
AC099681.1,0.0
TRGV7,0.0
AC004130.2,0.0
CYP51A1-AS1,0.0
ETV1,0.0
SDK1,0.0
FLJ45513,0.0
SAMD14,0.0
AC102953.2,0.0
AC147651.1,0.0
PDGFA,0.0
CUEDC1,0.0
RAPGEFL1,0.0
TBC1D3D,0.0
EGFL7,0.0
TRBV3-1,0.0
TRBV11-2,0.0
RASD1,0.0
TRBV10-2,0.0
TRBV10-1,0.0
CCDC144NL,0.0
AC087294.1,0.0
TRBV6-4,0.0
TRBV4-1,0.0
AC104564.5,0.0
LSMEM1,0.0
AC138207.4,0.0
AC005899.7,0.0
PODXL,0.0
AC018638.7,0.0
CPED1,0.0
ST7-AS1,0.0
CAV2,0.0
CCL3L1,0.0
MPO,0.0
FAM20C,0.0
AL603783.1,0.0
RSPH9,0.0
AATK,0.0
AC139149.1,0.0
DCXR-DT,0.0
LINC01970,0.0
SLC25A27,0.0
RCAN2,0.0
AC124283.1,0.0
CLIC5,0.0
PTCRA,0.0
AC008026.3,0.0
TREML1,0.0
TRAV1-2,0.0
AP001033.2,0.0
AP001033.1,0.0
AP001033.3,0.0
AP005432.1,0.0
PIEZO2,0.0
AP005131.6,0.0
PLA2G7,0.0
BAIAP2-DT,0.0
FO393414.3,0.0
CD109,0.0
AL117344.2,0.0
AL596202.1,0.0
AC007448.4,0.0
SASH1,0.0
AL031772.1,0.0
VNN3,0.0
VNN1,0.0
CD300LB,0.0
LAMA2,0.0
RNF217,0.0
AL080317.1,0.0
AL096794.1,0.0
SMIM5,0.0
AL132996.1,0.0
GABRR2,0.0
AC111170.2,0.0
AL356776.2,0.0
AC002553.2,0.0
ADORA2B,0.0
PMP22,0.0
LYPD2,0.0
AC007342.1,0.0
IRX3,0.0
ENHO,0.0
NFIB,0.0
AL928970.1,0.0
MT1G,0.0
CETP,0.0
CCL22,0.0
AC010542.5,0.0
AC016405.3,0.0
CMTM2,0.0
CES3,0.0
TG,0.0
AC139019.1,0.0
NRN1L,0.0
CTRL,0.0
ASAP1-IT2,0.0
AC009060.1,0.0
TGFB1I1,0.0
AC026471.4,0.0
AL161457.2,0.0
RORB,0.0
AL355574.1,0.0
AC099489.1,0.0
GFI1B,0.0
AC007216.3,0.0
LINC01503,0.0
DNM1,0.0
LCN2,0.0
AC005632.3,0.0
AC092119.2,0.0
PAPPA,0.0
STX17-AS1,0.0
AL359710.1,0.0
HEMGN,0.0
S1PR3,0.0
AL353748.3,0.0
AL353743.2,0.0
FRMD3,0.0
AC016405.1,0.0
CHST6,0.0
TRBV7-4,0.0
TRBV11-3,0.0
TRBV23-1,0.0
TRBV21-1,0.0
ALOX12,0.0
CLEC10A,0.0
ASGR2,0.0
TRBV12-4,0.0
DLG4,0.0
TRBV12-3,0.0
TRBV10-3,0.0
LRP12,0.0
TRBV13,0.0
TRBV7-7,0.0
PIK3R6,0.0
TRBV5-6,0.0
TRBV5-5,0.0
MYH3,0.0
TRBV6-6,0.0
TRBV5-4,0.0
GP1BA,0.0
TRBV24-1,0.0
AC244472.1,0.0
TRBV30,0.0
AP002982.2,0.0
C8orf37,0.0
CRISPLD2,0.0
MIR378D2HG,0.0
AC018695.6,0.0
LRRC69,0.0
AC010536.1,0.0
AC036214.2,0.0
AC090186.1,0.0
SPIRE2,0.0
IDO1,0.0
FAM157C,0.0
SMIM18,0.0
AC011726.3,0.0
MSR1,0.0
AC246817.2,0.0
ATP6V0E2-AS1,0.0
MSS51,0.0
