gene,alpha_UMI,se,t_stat,p_value,fdr,p_value_perm,fdr_perm
CTD-3149D2.4,0.003912198158357504,0.0031893499194268976,1.2266443812033236,0.22008422810163242,0.9610942545789382,0.4085914085914086,0.956911334409484
IGF2BP1,0.004949556891378766,0.0040352978102857606,1.2265654541683095,0.2201139017478558,0.9610942545789382,0.8471528471528471,0.9771869156484541
RP11-712B9.2,-0.004947555719690906,0.004037089575329545,-1.2255253759847067,0.22050520101979001,0.9610942545789382,0.5964035964035964,0.956911334409484
CLDND1,-0.0035092621576159025,0.0028660198068179957,-1.2244375106084293,0.22091501273023958,0.9610942545789382,0.6103896103896104,0.956911334409484
TPCN2,-0.0038144272223802193,0.0031166366579368264,-1.2238921764156163,0.2211206520332211,0.9610942545789382,0.4985014985014985,0.956911334409484
MPP7,-0.003611975789153878,0.00295401416359326,-1.222734756545328,0.22155755672977107,0.9610942545789382,0.24875124875124874,0.956911334409484
SLC26A11,-0.0033946625462953676,0.002782053818610395,-1.220200171393429,0.22251647699644453,0.9610942545789382,0.06593406593406594,0.880504111273342
TP53TG3B,-0.004757600659250006,0.0039007506626112013,-1.2196628471669606,0.22272014653411412,0.9610942545789382,0.12187812187812187,0.9282996415349357
HIST2H2AA3,0.0039250593121575765,0.0032290215389500668,1.2155568691042595,0.22428090257081143,0.9610942545789382,0.24875124875124874,0.956911334409484
RP11-834C11.8,-0.004475156547680425,0.0036847271408063133,-1.2145150445793744,0.22467816015037115,0.9610942545789382,0.07592407592407592,0.8977688977688979
STATH,-0.006859870144873762,0.005660407347549109,-1.2119039715123672,0.22567599702654945,0.9610942545789382,0.6853146853146853,0.9623621870501203
ARHGAP28,0.0034836525016865906,0.002875341476557144,1.2115613154429956,0.22580717967844785,0.9610942545789382,0.07792207792207792,0.8977688977688979
CNTNAP4,-0.005144770340324212,0.004253176538255972,-1.2096300950706906,0.22654754786669415,0.9610942545789382,0.8521478521478522,0.9791069632519236
EXT1,-0.004070734512687763,0.0033654107773628955,-1.2095802806801323,0.22656666801053754,0.9610942545789382,0.9280719280719281,0.9934152665756689
STX6,-0.0038817391489770125,0.0032114885332881348,-1.2087040351352032,0.226903183692742,0.9610942545789382,0.00999000999000999,0.7695161980876267
AC005592.3,-0.004173285539184628,0.0034555912664375266,-1.2076907300109558,0.22729278064869252,0.9610942545789382,0.6093906093906094,0.956911334409484
S100Z,-0.0024552503928843834,0.0020366207032373545,-1.2055511313325948,0.22811698356069107,0.9610942545789382,0.3156843156843157,0.956911334409484
DESI2,0.005150640865380391,0.004278629947909175,1.2038061080501097,0.22879076623599692,0.9610942545789382,0.36863136863136864,0.956911334409484
SRRM1,-0.0047015680550003755,0.003908207910846737,-1.2029984489695558,0.22910309641569007,0.9610942545789382,0.43356643356643354,0.956911334409484
CTD-3051D23.1,0.004118172448046951,0.0034236886857007508,1.2028466446863442,0.22916183459953085,0.9610942545789382,0.8461538461538461,0.9771869156484541
SS18,-0.004325214857242279,0.0036006733998347265,-1.201223875911547,0.22979040862149372,0.9610942545789382,0.16183816183816183,0.937847866419295
MDC1-AS1,0.0051239097926393,0.004268466327108236,1.200410030201504,0.2301061106723585,0.9610942545789382,0.4835164835164835,0.956911334409484
RP11-571I18.5,-0.003953074191628147,0.00329439577896454,-1.1999390652659943,0.2302889454296969,0.9610942545789382,0.5164835164835165,0.956911334409484
IL12RB2,-0.004655866623994538,0.0038833235285195937,-1.1989386384626715,0.23067766712905344,0.9610942545789382,0.8541458541458542,0.9791069632519236
RP13-270P17.1,-0.005886112917592459,0.004926810599012274,-1.1947106143620199,0.23232564388276383,0.9610942545789382,0.5074925074925075,0.956911334409484
RP11-214O1.1,-0.0054950595746712195,0.004601480778148387,-1.1941937475355944,0.23252767758757964,0.9610942545789382,0.5334665334665335,0.956911334409484
KCNK9,0.0038547452422933452,0.0032300125911802883,1.1934149274890529,0.23283233952760324,0.9610942545789382,0.7452547452547452,0.9672048105937707
AC128709.2,-0.0033824322835963325,0.002834830945707113,-1.1931689572943596,0.2329286179827578,0.9610942545789382,0.7392607392607392,0.9669839837581773
RP11-318K12.2,0.004382199157748974,0.003685911398478458,1.1889051808344482,0.234602051400025,0.9610942545789382,0.21478521478521478,0.9563987033374789
RP4-669L17.2,-0.004230919858660873,0.003560525308364663,-1.188285292824651,0.23484605073793005,0.9610942545789382,0.6263736263736264,0.956911334409484
ZNF648,-0.006686523297208994,0.005628988255608659,-1.187873023281836,0.23500842715546746,0.9610942545789382,0.5684315684315684,0.956911334409484
RP11-95H11.1,-0.004287781861764662,0.0036126006014417793,-1.1868961822273498,0.23539348308673425,0.9610942545789382,0.3436563436563437,0.956911334409484
AC005808.3,-0.0051331015327296,0.004327831811537516,-1.1860677023178532,0.23572040731779814,0.9610942545789382,0.48951048951048953,0.956911334409484
ATP5E,0.004945718557254778,0.004169884552876772,1.186056470997879,0.2357248414862914,0.9610942545789382,0.25274725274725274,0.956911334409484
LINC01048,0.004090696060149981,0.003451661270327972,1.185138326090759,0.23608752841040598,0.9610942545789382,0.7442557442557443,0.9672048105937707
RP11-1084I9.2,-0.004587067672174378,0.0038709538308210993,-1.1849967405062523,0.23614349288329495,0.9610942545789382,0.6423576423576424,0.9578518826306438
ATP5L,0.004086611928882765,0.003450405101578433,1.1843861252732635,0.23638495806617396,0.9610942545789382,0.35864135864135865,0.956911334409484
MAGEA3,0.005309996906097791,0.004485139893573379,1.1839088706475223,0.23657380797184258,0.9610942545789382,0.7752247752247752,0.9709296228633246
PRIMA1,-0.004003109164610027,0.003384077671149442,-1.1829247297533632,0.23696356997796852,0.9610942545789382,0.7672327672327672,0.9704440990954354
COL17A1,0.003702006333604901,0.0031309947895581513,1.1823738404004656,0.23718194394577324,0.9610942545789382,0.4435564435564436,0.956911334409484
CLIP1,0.0038617079385894985,0.003268437882622412,1.1815148634521082,0.2375227284928887,0.9610942545789382,0.27372627372627373,0.956911334409484
SLC26A1,-0.0035972517259203027,0.0030501914612614243,-1.1793527624759197,0.2383820370404113,0.9610942545789382,0.8251748251748252,0.9753248496703995
KRTAP4-4,0.0034129291032030983,0.0028960811039328064,1.1784646150162186,0.23873565916767708,0.9610942545789382,0.09490509490509491,0.9204972242946926
RP1-56K13.2,-0.004420243025965842,0.003756594590635759,-1.1766622453706381,0.2394544234519044,0.9610942545789382,0.3876123876123876,0.956911334409484
RP11-2B6.3,0.004640817291651031,0.00395022228661348,1.1748243402343876,0.2401889300028395,0.9610942545789382,0.7452547452547452,0.9672048105937707
AC006130.3,-0.006041771741362666,0.005143631557947473,-1.174612075786473,0.24027386231172168,0.9610942545789382,0.5734265734265734,0.956911334409484
LINC01623,0.005785301977007355,0.004930346967061624,1.1734066619765893,0.2407565801007454,0.9610942545789382,0.17582417582417584,0.9398878756205234
DYRK4,0.003255824171966865,0.0027781072797637054,1.1719576834493663,0.24133773953390522,0.9610942545789382,1.0,1.0
SCN8A,0.003784875656850762,0.0032314861855737053,1.171249214601745,0.2416222531977879,0.9610942545789382,0.3756243756243756,0.956911334409484
GSDMA,-0.004741546203038949,0.004049797954111816,-1.170810558147381,0.24179853140010996,0.9610942545789382,0.5924075924075924,0.956911334409484
RPS10,0.003607338073003735,0.003082954956987534,1.1700910727957647,0.24208785937384894,0.9610942545789382,0.3706293706293706,0.956911334409484
SMN2,-0.004694652653806164,0.004013785514867881,-1.1696321680406296,0.24227252684435946,0.9610942545789382,0.024975024975024976,0.7838728435743362
GLIDR,0.004483020608603092,0.0038342709399112845,1.1691976594396976,0.24244746844487483,0.9610942545789382,0.2087912087912088,0.9553959553959553
RP11-642C5.1,-0.003802379362110201,0.0032547466742133,-1.1682566241589603,0.2428266522393521,0.9610942545789382,0.949050949050949,0.9953221052806114
C5orf38,0.003857963993891564,0.0033052628483887054,1.167218515093627,0.2432454350353238,0.9610942545789382,0.06393606393606394,0.880504111273342
RP11-6B4.1,0.004104838747829096,0.003518000547741385,1.1668101502892898,0.2434103122941457,0.9610942545789382,0.4325674325674326,0.956911334409484
SEPT14,0.0028567029960724554,0.0024487869568329203,1.166578818994502,0.24350374714603998,0.9610942545789382,0.5244755244755245,0.956911334409484
SPATA31D3,0.004262277281256057,0.003660024396754086,1.164548871596298,0.24432472574693706,0.9610942545789382,0.4165834165834166,0.956911334409484
RP11-545M17.1,-0.004821674407853221,0.004160767242237481,-1.158842618953896,0.24664293533384973,0.9610942545789382,0.4945054945054945,0.956911334409484
AL035610.2,0.004269453879296498,0.003686007154867016,1.158286921298549,0.24686951311760527,0.9610942545789382,0.986013986013986,0.9968863471857483
AQP1,-0.004918376855614394,0.004249293867247315,-1.1574574527601105,0.24720798843371497,0.9610942545789382,0.4995004995004995,0.956911334409484
IGFL1,-0.003446180978589424,0.0029801237582698435,-1.1563885456183205,0.24764464913197812,0.9610942545789382,0.07992007992007992,0.8977688977688979
