gene,S2_obs,null_mean,null_std,z_score,p_perm,p_zscore,p_pooled
DNAJC19,0.5535936452150617,0.5309013309597952,0.013714881682492932,1.6545760131661684,0.06986027944111776,0.09801053249471892,0.891117296222664
RP11-329B9.5,0.6773821101035993,0.681128578913938,0.012367763662329202,-0.30292208944368026,0.6506986027944112,0.7619492368436993,0.3569910536779324
TMEM41A,0.7605236952625372,0.6069623329806174,0.035407077664501456,4.337024471123565,0.001996007984031936,1.4442455060104109e-05,0.05162027833001988
RP11-573D15.8,0.7269108194466565,0.648633668616076,0.024920424165878485,3.1410842090623774,0.001996007984031936,0.0016832362713397053,0.09256958250497017
RPL39L,0.6792980487823677,0.673338190266057,0.012824227480652073,0.46473431053073777,0.23552894211576847,0.6421217345878478,0.3321192842942346
RP11-132N15.2,0.7959082139958495,0.6650793424104915,0.02792604072039464,4.684834233941651,0.001996007984031936,2.8018660080952884e-06,0.020605367793240556
TMEM207,0.771124772116965,0.7653156718387437,0.021795665474697187,0.26652548347123484,0.3992015968063872,0.7898345359758121,0.04136779324055666
CCDC50,0.7216441644436602,0.6497384019522575,0.023220255330144525,3.0966826793696605,0.001996007984031936,0.001956992387163181,0.10057554671968191
FGF12-AS2,0.5323596241317167,0.5425204690511508,0.011133358231615957,-0.9126487002438284,0.8542914171656687,0.3614273323385988,0.9465586481113321
GP5,0.7834987104451633,0.7694848778753838,0.019507766808242972,0.7183719544903144,0.27944111776447106,0.47252797456760454,0.03036083499005964
XXYLT1-AS1,0.8047371660008146,0.7598979251949127,0.022199603880881456,2.0198216619764047,0.029940119760479042,0.04340188936309497,0.016030815109343937
AC124944.3,0.7377702224808013,0.7356544621623345,0.024115235254910116,0.0877354210357886,0.41317365269461076,0.9300869662476787,0.07681013916500994
SMCO1,0.7640505320138475,0.6645117695599221,0.0279655496457734,3.5593351003192524,0.001996007984031936,0.0003717948915427094,0.048389662027833
AC128709.2,0.7074500872464925,0.6524090810571145,0.021460670954701746,2.5647383674794524,0.007984031936127744,0.010325362962712914,0.14322266401590458
ZNF718,0.8117901441982788,0.6441844193391207,0.03232830081327815,5.18448915169437,0.001996007984031936,2.166077524012877e-07,0.013178926441351888
ZNF721,0.7870358607564828,0.6552779688590515,0.02715830827210076,4.851476409257012,0.001996007984031936,1.2254578809489658e-06,0.027318091451292246
SLC26A1,0.6137492313390913,0.6307721760569118,0.020996187295228657,-0.8107636152439986,0.7764471057884231,0.4175014329464737,0.7011252485089463
RP11-20I20.2,0.8471674733595806,0.6446836499096193,0.03561859963956679,5.684777770573192,0.001996007984031936,1.3098286899548839e-08,0.004530815109343936
CFAP99,0.6968386700695057,0.6810256324768069,0.011283715509433198,1.4014034277519396,0.1317365269461078,0.16109346784051426,0.20085785288270377
RP3-513G18.2,0.6862204208160665,0.6741009297195766,0.013371871581181737,0.9063421692999796,0.22954091816367264,0.3647547720146771,0.28436779324055667
OTOP1,0.8064960121663394,0.6123465890563893,0.03282332350585649,5.914983687599555,0.001996007984031936,3.319084784791926e-09,0.015240556660039761
STK32B,0.7003758085617577,0.674887715309303,0.022956416785765224,1.1102818654285027,0.15568862275449102,0.2668775850716354,0.17826441351888667
CRMP1,0.5960278818419477,0.5257013907430859,0.021516969821445586,3.268419841755104,0.001996007984031936,0.0010814980707536392,0.7704055666003976
GRPEL1,0.6703078172378635,0.6471090385516993,0.018338367988048703,1.2650405260316386,0.12974051896207583,0.20585680078128998,0.4155099403578529
SH3TC1,0.7463586578461322,0.669989749137066,0.020447143612690954,3.734942648011847,0.001996007984031936,0.0001877579712930011,0.06787475149105368
RP11-774O3.2,0.6844518350103548,0.6737311392257045,0.012714195527983843,0.8432067731735982,0.2954091816367265,0.39911281102355733,0.29911431411530814
RP11-446J8.1,0.6809215541410738,0.6942783872211983,0.010494908952224562,-1.2726964227061743,0.9201596806387226,0.20312578753567,0.3261182902584493
AC006160.5,0.6880685657151028,0.6853659066289871,0.0116771089870212,0.23144933297440057,0.3532934131736527,0.816965743218816,0.25846123260437376
FAM184B,0.7286622046058864,0.7371421699883038,0.020160212860501993,-0.4206287622602955,0.7005988023952096,0.6740261876036815,0.09126640159045725
LINC01258,0.6879958263884947,0.6956926737791073,0.011540404676642255,-0.6669477896377702,0.7385229540918163,0.5048054835809859,0.26587773359840955
RP11-617D20.2,0.6933015321555644,0.6485361243420675,0.01787895936785496,2.503803878763732,0.007984031936127744,0.012286611969761996,0.22465208747514911
UGDH-AS1,0.8383693557365682,0.646731830031163,0.03167223053449712,6.050648232579302,0.001996007984031936,1.4426415617663224e-09,0.0057435387673956265
PHOX2B,0.6632476748799883,0.5995345930727252,0.025412373413744783,2.5071677001566535,0.001996007984031936,0.012170295514308593,0.46239463220675947
RP11-663P9.1,0.6526173014238894,0.5641966506353685,0.025049355638822053,3.5298572970667985,0.001996007984031936,0.0004157838652512069,0.5321391650099404
RP11-535C7.1,0.728672936308315,0.5280595861792489,0.03441553840086337,5.829150420149393,0.001996007984031936,5.571026973072435e-09,0.09054970178926441
LINC01618,0.6720973335642896,0.6821694802520551,0.012941176766593005,-0.7783022262523708,0.7664670658682635,0.43639086337577826,0.3956192842942346
RP11-571I18.5,0.6720694090161065,0.5679793854087026,0.02707779927525438,3.844109432575817,0.001996007984031936,0.00012099100995865975,0.4042962226640159
RP11-545H22.1,0.5199827285721117,0.5353168183791064,0.01127531677821369,-1.3599697559382147,0.9520958083832335,0.17383949481167438,0.9699711729622267
RP11-300M6.1,0.5235048848624821,0.5028797747704986,0.015976355284105678,1.2909771800393957,0.15169660678642716,0.1967115906050605,0.9655566600397615
TMPRSS11D,0.8330244818631941,0.5467973380892512,0.04010924482971516,7.13618880108864,0.001996007984031936,9.594547378810603e-13,0.006962226640159046
CSN2,0.6473115479579221,0.5897868238653916,0.023115257727557587,2.488604054107002,0.013972055888223553,0.012824570272242264,0.5593071570576541
STATH,0.7658293027959432,0.6607174411096485,0.029921750101361822,3.5128915030109575,0.001996007984031936,0.00044325843978665347,0.04626441351888668
CSN3,0.679146077961288,0.6825625079736634,0.015450272056069324,-0.22112426240630845,0.6766467065868264,0.824995679147678,0.3446272365805169
RUFY3,0.7092186572657083,0.696671258548223,0.011366810092533078,1.103862791349588,0.18163672654690619,0.26965266166319846,0.13575745526838967
MOB1B,0.75873248612769,0.6180538658284386,0.0300177209579647,4.686519023087927,0.001996007984031936,2.7789100074393502e-06,0.05461530815109344
RP11-692D12.1,0.6685415837217007,0.5980343629857581,0.026892205061583477,2.621846017255841,0.003992015968063872,0.00874549346914888,0.4285029821073559
RASSF6,0.8064824375510663,0.5484597603231289,0.04014532181053624,6.427216562010776,0.001996007984031936,1.299615970395962e-10,0.01575745526838966
CXCL2,0.7021376957375844,0.6072322028289103,0.027115056010004024,3.5001031483636065,0.001996007984031936,0.0004650781589810027,0.17072166998011928
RCHY1,0.6792197650300322,0.671105466378586,0.013510378009295134,0.6005974552201989,0.1936127744510978,0.5481081333255702,0.3331799204771372
AC112719.2,0.7039107257988984,0.6960082920180838,0.01409774079357224,0.5605461113611241,0.37325349301397204,0.5751069967101932,0.16037574552683898
CCNI,0.5150325004589341,0.5142651931554587,0.01316633965126677,0.05827795148832601,0.3932135728542914,0.9535272298235844,0.9761719681908548
WDFY3-AS1,0.6314314455483371,0.6168953044038483,0.019568414460185726,0.7428369413405225,0.18762475049900199,0.45758040706246517,0.6277912524850895
TIGD2,0.8595620795789561,0.6310755776522086,0.03516576966952678,6.497412229960038,0.001996007984031936,8.171330279083122e-11,0.0028508946322067593
RP11-562F9.2,0.7180549752403885,0.5967548929664229,0.030945978307379694,3.9197365508730817,0.001996007984031936,8.86458164170989e-05,0.11078230616302187
RP11-703C10.1,0.7516581345923807,0.5709282269573358,0.033492430335909575,5.396141928860456,0.001996007984031936,6.808909347455483e-08,0.062220675944333996
PDHA2,0.6296306757652593,0.6194825807566343,0.02003432467381227,0.506535417282596,0.33532934131736525,0.612480832955377,0.6397654075546719
RP11-145G20.1,0.7199343618645166,0.7105729301031699,0.023407344299460075,0.39993566299455313,0.31137724550898205,0.6892039041851143,0.10366799204771372
RP11-571L19.7,0.799408064376544,0.7967862615693926,0.020375024332141223,0.12867728471938233,0.5169660678642715,0.8976130101265694,0.019498011928429423
RP11-710F7.2,0.6596987525947946,0.654807912827017,0.014980479719413548,0.3264808510397115,0.4231536926147705,0.7440605749559259,0.4887335984095427
RPL34,0.6756274258724942,0.6760485438743372,0.012416289084093089,-0.033916575153073905,0.4491017964071856,0.9729436757314107,0.366993041749503
AC004051.2,0.6862272580983813,0.6874004783860166,0.012084395584232733,-0.09708555793771033,0.592814371257485,0.9226584497750463,0.2797783300198807
AC004067.5,0.7322207593365311,0.5490111719186395,0.03246626460945598,5.643075654737477,0.001996007984031936,1.6703890048930248e-08,0.08458250497017893
ENPEP,0.555353722386828,0.5385098433486661,0.012645280069100992,1.3320289425078777,0.11177644710578842,0.1828506780894874,0.8874125248508946
RP11-255I10.2,0.6986072392438916,0.6897144714813116,0.0124699461689946,0.7131360185571869,0.25948103792415167,0.47576159316122624,0.18909642147117295
RP11-269F21.3,0.753430874011103,0.6569470395940151,0.023362047928397592,4.129939066677601,0.001996007984031936,3.62859393552295e-05,0.05999701789264413
RP11-73K9.3,0.7269108194466567,0.6909820571010384,0.019934277885060837,1.802360865679625,0.027944111776447105,0.07148864809018685,0.09249602385685884
ARSJ,0.5324683118176935,0.5431657182858926,0.013692599017707625,-0.7812546364911519,0.7105788423153693,0.43465274493746753,0.9432733598409543
NDST3,0.7516893443172582,0.7333348317024261,0.019077049474220516,0.962125334928457,0.12375249500998003,0.33598664920270727,0.06100497017892644
PDE5A,0.5837792091876848,0.5593673329562884,0.017780036698339965,1.372993579573109,0.05588822355289421,0.16975434267582434,0.806530815109344
BBS7,0.705681517365443,0.6733770343191536,0.01569912626074316,2.0577249019945225,0.03792415169660679,0.03961654853539853,0.14988071570576542
TRPC3,0.6597177181753127,0.6685965344390029,0.01271245710200764,-0.6984343146603299,0.7305389221556886,0.4849056228686621,0.4850168986083499
RP11-519M16.1,0.6791460779612882,0.6025900273363485,0.02509901178845181,3.050161945426096,0.003992015968063872,0.002287180019652002,0.3442524850894632
RP11-62N21.1,0.7905789462638858,0.6625186971708358,0.02594761674642,4.935337620581806,0.001996007984031936,8.001222642217698e-07,0.024708747514910537
LINC01256,0.824204426005645,0.8089625733309223,0.021540374628104965,0.7075945956313661,0.2155688622754491,0.47919704993216716,0.008803180914512923
RP11-793B23.1,0.8153311590600828,0.6753917111469822,0.03506045364132263,3.991375848832786,0.001996007984031936,6.569107531917417e-05,0.01172962226640159
RP11-173E2.2,0.8542417872522746,0.6846858916924667,0.031220653602952245,5.430888722450357,0.001996007984031936,5.6074093146563087e-08,0.0036491053677932405
SETD7,0.7039240566419196,0.6973007495953752,0.011709470222297546,0.5656367812381016,0.25948103792415167,0.5716407188694252,0.15644731610337972
FREM3,0.6437889554190585,0.6026887669348181,0.02347982200119214,1.7504471917270847,0.04790419161676647,0.0800411789100095,0.5730059642147117
RP11-673E1.4,0.7215986511835322,0.6058942883783743,0.030989985730874484,3.733604907403393,0.001996007984031936,0.0001887585180884166,0.1023141153081511
ZNF827,0.6897916030385917,0.5892739605013806,0.02751562882103336,3.653110862593488,0.001996007984031936,0.0002590823041073165,0.2461769383697813
SLC10A7,0.7198279075306662,0.5694630026927866,0.03206793470529604,4.688948827535252,0.001996007984031936,2.746120437713273e-06,0.1059662027833002
RP11-171N4.4,0.6809192572959598,0.6001805349842356,0.02700124329535237,2.9901853565986896,0.003992015968063872,0.0027880820448593635,0.3276381709741551
LINC01207,0.7039062821284546,0.6970076821199384,0.011062179529873874,0.623620326345789,0.3473053892215569,0.5328769584163586,0.1615427435387674
APELA,0.7127557977145235,0.6025326125108282,0.029071281255660154,3.7914801289410347,0.001996007984031936,0.00014975213188228587,0.12360337972166999
CPE,0.5659982033020592,0.5403503847865816,0.010612445121158703,2.4167680701914303,0.011976047904191617,0.015658991100170994,0.8585099403578529
RP11-217C7.1,0.6791714087929172,0.6302378790837593,0.02246919883707817,2.1778048280211344,0.013972055888223553,0.029420570310359606,0.33636182902584494
CBR4,0.790578946263886,0.6615431960057084,0.034181478490707,3.7750195707085954,0.001996007984031936,0.00015999510185271681,0.024692842942345923
RP11-475B2.1,0.6897575926086926,0.693550457988474,0.01195842600220562,-0.31717095369252873,0.6307385229540918,0.7511138885476063,0.25474552683896623
RP11-313E19.2,0.7446005872874761,0.7384632722634255,0.022096883597966816,0.27774572811774745,0.3992015968063872,0.7812075551229369,0.06930417495029821
LINC01099,0.6349363854890416,0.589692746441854,0.026675171762940857,1.6960955096844699,0.05389221556886228,0.08986779389725008,0.615758449304175
CLDN22,0.670506110733071,0.6391494300560058,0.01867419313536514,1.6791451416275824,0.031936127744510975,0.09312376032412573,0.40506958250497016
LINC01093,0.7251530476380101,0.5938824246107842,0.03091746162794724,4.24584089751282,0.001996007984031936,2.1777512686060874e-05,0.09475546719681908
RP11-217E13.1,0.7410466086784505,0.6562518152115715,0.024560378997627363,3.452503459945268,0.001996007984031936,0.0005554103532148247,0.07445129224652088
CCDC127,0.7021911522325124,0.6817565892232833,0.014183562308650676,1.4407214890411857,0.06187624750499002,0.14966338145681712,0.16399602385685885
CTD-2083E4.6,0.6862249790118451,0.6698056903436318,0.023376152887687535,0.7023948186470326,0.26746506986027946,0.48243297566683996,0.2825417495029821
SLC6A3,0.7605483721005216,0.7002688272250625,0.023661739055116537,2.5475534463060514,0.003992015968063872,0.010848123446808744,0.05140556660039761
CTD-2194D22.2,0.7853728353072182,0.6982251331900932,0.032455081285646004,2.685178981685849,0.005988023952095809,0.007249097498853718,0.02785685884691849
C5orf38,0.6826809583476893,0.6758715686611007,0.01406611822104073,0.48409871007641214,0.40119760479041916,0.6283158167032938,0.3158667992047714
NSUN2,0.7322036717362553,0.7276570916284565,0.02483258773138432,0.1830892598459456,0.47305389221556887,0.854727982735286,0.08560636182902584
RP11-404K5.4,0.7781929857427718,0.6450819084126644,0.027965602845382655,4.759814335705634,0.001996007984031936,1.937711253008345e-06,0.03484095427435387
RP11-480D4.2,0.7781869564873256,0.6022659138179338,0.035128991697223784,5.007859154787232,0.001996007984031936,5.503878501844639e-07,0.03535884691848907
RP11-315A16.1,0.7640382502507049,0.5870430283698292,0.03457595542678414,5.1190262046601855,0.001996007984031936,3.071172911539577e-07,0.049054671968190855
CTD-2199O4.1,0.8294760378820039,0.6835342552203248,0.031649419941765095,4.611199286754928,0.001996007984031936,4.003524932683078e-06,0.007752485089463221
RP11-1C1.4,0.8542417872522748,0.7849621028046653,0.025088428374045884,2.7614198631619757,0.001996007984031936,0.005755063810569894,0.0036381709741550696
CTNND2,0.587201032787985,0.5918432792212531,0.01945652265244835,-0.23859589486735727,0.5568862275449101,0.8114189486305645,0.7976500994035786
FAM105A,0.6915329634182326,0.685511840479206,0.012268805324707924,0.4907668497192834,0.37524950099800397,0.6235913589917523,0.23810934393638172
FBXL7,0.6879958263884947,0.5714718174410414,0.03149553778471191,3.699698977802847,0.001996007984031936,0.00021585534600188083,0.26587773359840955
MARCH11,0.7393012917138555,0.6269719018938428,0.033757198770154706,3.327568456874498,0.001996007984031936,0.0008760746145290987,0.07549502982107356
RP11-360I2.1,0.7976414318744511,0.6411346869986668,0.036353669576369214,4.3051154587572436,0.001996007984031936,1.668986665470662e-05,0.020232604373757457
CDH12,0.8561254619648313,0.7289488411883334,0.034872513921185476,3.646901426834988,0.001996007984031936,0.00026542168635490526,0.0032703777335984095
RP11-5N11.4,0.6013257794314312,0.5758981543071339,0.01989019040948453,1.2784002868153037,0.13972055888223553,0.20110832297768577,0.7527475149105368
RP11-5N11.6,0.6915668865375314,0.6694762271847646,0.013652099623068754,1.6181144265485194,0.05788423153692615,0.10563794001554472,0.23194333996023858
CTD-2066L21.3,0.6897621274295705,0.6062610189130845,0.028614429754253053,2.918146866235282,0.001996007984031936,0.0035211845995095636,0.2533986083499006
CTD-2203K17.1,0.7835885313433759,0.6157364411910502,0.031997028541821175,5.245864938143623,0.001996007984031936,1.5555082732987557e-07,0.0296610337972167
RAI14,0.7074611407223306,0.6888410465808524,0.015512527254489037,1.2003262805606758,0.1217564870259481,0.23001264698006096,0.1410576540755467
PRLR,0.7994315409334446,0.6908852099706716,0.03235064578195847,3.3553064657307248,0.001996007984031936,0.0007927710574855418,0.018767395626242543
DAB2,0.7180615093985457,0.6415027404978498,0.027092579820724192,2.825820553350561,0.001996007984031936,0.0047159675224235365,0.1097455268389662
AC025171.1,0.7976571176527153,0.6409166030853733,0.032866412250679794,4.769018089709358,0.001996007984031936,1.8512603796594362e-06,0.019883697813121274
NNT-AS1,0.779955544956788,0.7775981511671041,0.019863970765682356,0.11867686564241761,0.5029940119760479,0.9055313655399198,0.03346520874751491
RP11-503D12.1,0.6757616731963357,0.6755116511139574,0.01168531686279766,0.0213962603936152,0.36127744510978044,0.9829295566576632,0.3614433399602386
RP11-53O19.3,0.6667730171636114,0.6659936069476777,0.013233182643608208,0.05889816810697812,0.5229540918163673,0.9530332171593565,0.4402982107355865
PELO,0.670310150443512,0.6672605681731847,0.012921955264097031,0.23600006407700805,0.38922155688622756,0.8134326204525992,0.4132117296222664
CTD-2081C10.1,0.6597272007611151,0.6429618461796721,0.01825196871889962,0.918550477466129,0.16367265469061876,0.3583307450240152,0.4847475149105368
PLPP1,0.6792980487823677,0.6872934235641351,0.012001464412593164,-0.6661999325163397,0.6427145708582834,0.5052833160672234,0.3321192842942346
FLJ31104,0.6720856984768807,0.6736954556222744,0.012445593816291666,-0.1293435386977145,0.5269461077844312,0.8970858218568987,0.3981153081510934
AC008937.3,0.7198279075306656,0.710501728098818,0.010256467116429913,0.9092974535946274,0.24550898203592814,0.3631931343860879,0.10604771371769384
CTD-2023N9.3,0.7074611407223302,0.7027532560483681,0.010816451764252444,0.4352522228704308,0.2774451097804391,0.6633793600397111,0.14117296222664016
RP11-478P10.1,0.6774028893687506,0.6824569076112097,0.011596840484384302,-0.4358099302360968,0.6047904191616766,0.6629746384620789,0.3506520874751491
RP11-231G3.1,0.7004227008772856,0.5312002046984607,0.03396523664217905,4.982226326333742,0.001996007984031936,6.285685398843555e-07,0.17381013916500995
CTC-534A2.2,0.7516643766410245,0.6619937277506249,0.022956714700228115,3.9060749789909885,0.001996007984031936,9.380741518016933e-05,0.06181013916500994
CENPH,0.5588880300858784,0.5525251188835348,0.01196469947427244,0.5318070224851968,0.3532934131736527,0.5948596584967676,0.8788081510934393
AK6,0.5430084237640594,0.5271844838768417,0.012380286740392793,1.278156170291935,0.10379241516966067,0.20119436679758707,0.9173986083499006
SMN2,0.8100370010734297,0.6680870230222248,0.03109487515740716,4.5650602336438775,0.001996007984031936,4.993509435724519e-06,0.01347117296222664
RP11-136K7.3,0.7162842049684018,0.6949090830249518,0.011534522134371773,1.853143259377202,0.06986027944111776,0.06386182781281047,0.11537375745526839
RP11-232L2.2,0.5006037252596758,0.4763939995920425,0.017686959134805214,1.3687895970761257,0.06387225548902195,0.17106505364036262,0.9882703777335984
FOXD1-AS1,0.7021376957375839,0.6680206601072415,0.021723228395362247,1.5705324737838957,0.07584830339321358,0.11629128565512081,0.17126640159045725
UTP15,0.7534329498041284,0.6026491146856475,0.03387613815859394,4.451033775236407,0.001996007984031936,8.54578982734111e-06,0.059693836978131215
S100Z,0.5412486549231507,0.5345251312797837,0.01154304704232476,0.582473901276957,0.2634730538922156,0.5602475160281917,0.9214671968190855
ZBED3,0.6314215380216348,0.5946870102105125,0.019815308559617942,1.8538458636966448,0.03592814371257485,0.06376121480614305,0.6281113320079523
WDR41,0.8790161294930241,0.7374059183967934,0.031104727730596398,4.552690906756603,0.001996007984031936,5.29640614632676e-06,0.0011868787276341948
DMGDH,0.7534267224078973,0.6520516570826241,0.02470569324789126,4.103307861394332,0.001996007984031936,4.0728470924511484e-05,0.06016500994035785
ZCCHC9,0.7021443780220178,0.6708982151345854,0.016119822096300945,1.9383689659081673,0.031936127744510975,0.05257822385283051,0.16930318091451294
ATG10-AS1,0.7093068597654603,0.7123319392304276,0.018142384960623932,-0.1667410029901122,0.49500998003992014,0.8675738414166108,0.1324493041749503
ATP6AP1L,0.7463586578461319,0.6492126797890232,0.026342986411982273,3.6877359513391212,0.001996007984031936,0.00022625825762223606,0.06790258449304175
CCNH,0.7109872274220588,0.6919553765748537,0.016815116906965803,1.1318298262511521,0.14171656686626746,0.2577059855907846,0.12945328031809145
CTC-498M16.2,0.7003646432619683,0.6814549188720342,0.012161268873595818,1.5549137665222397,0.11776447105788423,0.11996660824808991,0.18198210735586481
MEF2C-AS1,0.7428215125698199,0.7047999017361738,0.020584918806202047,1.8470614915512162,0.04590818363273453,0.06473822874825763,0.07204870775347913
CTD-2091N23.1,0.8666777826131908,0.7149511608559459,0.031341855684397076,4.841022282952257,0.001996007984031936,1.2917288547686923e-06,0.002136182902584493
NR2F1-AS1,0.7039062821284549,0.5732748215801685,0.029078436889092146,4.4923824841934366,0.001996007984031936,7.043078400936764e-06,0.16124850894632206
FAM81B,0.6473477884266643,0.565998767497117,0.027725598627975814,2.9340762672464433,0.005988023952095809,0.0033454199383380345,0.5536212723658052
TTC37,0.6244001145957808,0.5750784534647153,0.022562201869175274,2.186030486609869,0.00998003992015968,0.028813374963913008,0.6568469184890656
CTD-2154I11.2,0.7304843292111797,0.7227446127722181,0.025867127731153277,0.2992105083874409,0.33532934131736525,0.7647794318433971,0.08645228628230617
CTD-2260A17.3,0.8064882552713044,0.6455256338589189,0.029978585933442346,5.369253298662753,0.001996007984031936,7.906330878881818e-08,0.015463220675944333
CTD-2215E18.2,0.7994158899721157,0.551687064674457,0.039296665403609536,6.3040673490554635,0.001996007984031936,2.899342987916498e-10,0.01909741550695825
CTC-503K11.2,0.7375157955526639,0.6199900308194344,0.031158030807023104,3.771925301092363,0.001996007984031936,0.00016199275683881353,0.07820775347912524
CTC-339F2.2,0.7198300802254597,0.6583464784217197,0.029635865402808995,2.074634938715517,0.021956087824351298,0.038020381425331484,0.10541650099403578
HSD17B4,0.703930721968759,0.6848035803691909,0.012627511526522287,1.5147197893577717,0.07385229540918163,0.1298433807000352,0.1559990059642147
PRR16,0.6721136223482802,0.6799101171619526,0.012920320523265125,-0.6034289009806639,0.6586826347305389,0.5462234007300446,0.394124254473161
RP11-284A20.1,0.7109784285107736,0.6811354210126017,0.016803157143997518,1.77603573200116,0.05788423153692615,0.07572702785495888,0.13187673956262425
AC034228.3,0.7286729363083155,0.6756475190025086,0.01937512411361201,2.736778200483945,0.003992015968063872,0.006204410935719329,0.09020775347912525
IRF1,0.7711673624176131,0.6493173143557751,0.026392102745386,4.6169132197371345,0.001996007984031936,3.894900449274985e-06,0.04062027833001988
AC005355.2,0.698598284405506,0.6880495334693404,0.011594385026406027,0.9098154763827546,0.2654690618762475,0.36291983129646743,0.19157852882703777
CTC-203F4.2,0.5323625619285006,0.5394580116345624,0.010786953750726422,-0.6577806737683762,0.7365269461077845,0.510679074649085,0.9459463220675944
SPOCK1,0.7658047961275458,0.6620237067204661,0.02433280104789101,4.265069574309057,0.001996007984031936,1.9983991911498578e-05,0.047230616302186876
RP11-381K20.4,0.8683904187741398,0.660579776886891,0.03495495051604774,5.945099015140574,0.001996007984031936,2.7628979104576956e-09,0.002099403578528827
TMEM173,0.6879958263884941,0.6726950669910167,0.014773962615597682,1.0356571080884251,0.19760479041916168,0.3003621392696585,0.2672773359840954
PCDHA3,0.6791645004779866,0.5862709215123004,0.028281254914299656,3.2846342656002068,0.001996007984031936,0.0010211483082918082,0.3371212723658052
AC005609.18,0.691532963418233,0.6065687311504412,0.027569518922202364,3.0818177316603483,0.001996007984031936,0.002057407739371353,0.23707157057654077
PCDHAC1,0.7251357934893172,0.6854795670247432,0.022328776548208494,1.7760143006023308,0.033932135728542916,0.07573056009873569,0.09545129224652088
PCDHB2,0.7994315409334452,0.6772614943480869,0.024836811718669017,4.918910203499353,0.001996007984031936,8.702737932519966e-07,0.018743538767395627
AC005754.7,0.7251789280913116,0.6743917302116579,0.02706178476727961,1.8767128005932037,0.027944111776447105,0.060557467262643216,0.09431013916500994
PCDHB11,0.7976414318744504,0.6705748208171588,0.025500149997888258,4.98297504398246,0.001996007984031936,6.261402880625155e-07,0.020320079522862824
TAF7,0.7375476037184916,0.6602366970866228,0.02359939737814514,3.275969525538028,0.001996007984031936,0.0010529992236070207,0.07745029821073558
AC005618.8,0.7870994474105222,0.6857167857461242,0.025570898791424265,3.964767233695941,0.001996007984031936,7.346760101278882e-05,0.026641153081510934
PCDHGB6,0.5606510132708037,0.5535110475150634,0.010101881463978722,0.706795638139217,0.3093812375249501,0.47969348560330927,0.8749761431411531
PCDHGC4,0.6756436295511057,0.6688857788116732,0.012693164230577623,0.5324007959459303,0.25349301397205587,0.5944484340275982,0.3652037773359841
NDFIP1,0.698600523125864,0.6990991381777532,0.010261055103059672,-0.04859296114104953,0.5588822355289421,0.9612436795358132,0.19027534791252484
AC005592.3,0.6508535227825283,0.606464673311999,0.02086862265773621,2.1270617710877873,0.021956087824351298,0.03341495109872383,0.5405218687872764
JAKMIP2-AS1,0.6897575926086926,0.6951541116571791,0.011350917609635167,-0.47542579675718893,0.7704590818363274,0.6344835110603819,0.25474552683896623
ABLIM3,0.6791506836373125,0.6727368238253993,0.012238870242600348,0.524056525216486,0.37325349301397204,0.6002392253916167,0.34242544731610336
GRPEL2,0.7746558364590481,0.7556697088263024,0.019904282418800434,0.9538714952522787,0.18163672654690619,0.3401486937848288,0.03816003976143141
GRPEL2-AS1,0.7693419819058698,0.6741005057825634,0.024371198717766742,3.9079520554674594,0.001996007984031936,9.308177121503114e-05,0.04384194831013916
HMGXB3,0.647369531734094,0.591903926718271,0.023874141787871592,2.323250213919647,0.00998003992015968,0.0201657146638361,0.5526361829025845
AC008641.1,0.7660089944076135,0.7308923527070242,0.032410478875006005,1.0834965393760065,0.11776447105788423,0.2785880860764749,0.04555268389662028
CTB-17P3.4,0.7746558364590476,0.7688309245804074,0.02011168593855624,0.2896282239308908,0.4411177644710579,0.7721006724555142,0.03817594433399602
CCDC69,0.7534765401366168,0.7520952332993472,0.021198333626430522,0.06516110471755435,0.4630738522954092,0.9480457292220117,0.05898011928429423
SPARC,0.7640443911569544,0.6403525798196162,0.028057091460561335,4.408575689721871,0.001996007984031936,1.0405265613133707e-05,0.048587475149105365
CTB-12O2.1,0.6756227961786551,0.6706497665862386,0.012550705696240713,0.39623505743629833,0.34930139720558884,0.6919316311828223,0.3686361829025845
MFAP3,0.9833816079334856,0.8751762096841691,0.03334706186711296,3.2448255465656475,0.001996007984031936,0.0011752259782189522,0.0
MRPL22,0.7693562118321716,0.5758341846418441,0.03681995761523579,5.255900324834824,0.001996007984031936,1.4730205788460182e-07,0.04317196819085487
AC016577.1,0.6844495500119989,0.6691740472810872,0.012568770236249175,1.2153538050090955,0.16766467065868262,0.22423117878512122,0.3002196819085487
TIMD4,0.7658027538697794,0.6438138634587613,0.026586363747711336,4.588400714314109,0.001996007984031936,4.4665464957738266e-06,0.047319085487077535
CTC-248O19.1,0.6986251485763197,0.6829494174932286,0.01161189884496194,1.349971377841537,0.08183632734530938,0.1770251640862024,0.1855168986083499
AC011343.1,0.8117959238809381,0.6399617483054247,0.03379239232767967,5.084995874493245,0.001996007984031936,3.6763406008333277e-07,0.01304572564612326
MAT2B,0.8330413788163048,0.6532504815771755,0.030070560091300977,5.9789673585472904,0.001996007984031936,2.245565511316272e-09,0.006900596421471173
RP11-67M9.1,0.7304393667768803,0.7166268402937552,0.009044511565188516,1.5271721843207804,0.0998003992015968,0.12671820109325904,0.08802982107355865
