dataset_id	platform	split_strength	analysis_unit	method	median_observed_overlap	median_pseudo_overlap	median_specificity_margin	n_repeats
cui2023_lymph_node_cytokine	Primary lymph-node immune cells, cytokine stimulation	biological_replicate_holdout_7_vs_7	cDC1|IFNa1	absolute_mean_shift	0.64	0.07	0.55	5
cui2023_lymph_node_cytokine	Primary lymph-node immune cells, cytokine stimulation	biological_replicate_holdout_7_vs_7	cDC1|IFNa1	pgaa_h	0.01	0.02	0.0	5
cui2023_lymph_node_cytokine	Primary lymph-node immune cells, cytokine stimulation	biological_replicate_holdout_7_vs_7	cDC1|IFNa1	pgaa_w	0.64	0.07	0.54	5
cui2023_lymph_node_cytokine	Primary lymph-node immune cells, cytokine stimulation	biological_replicate_holdout_7_vs_7	cDC1|IFNa1	welch_abs_t	0.56	0.02	0.54	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ash1l	absolute_mean_shift	0.15	0.04	0.08	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ash1l	pgaa_h	0.01	0.04	-0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ash1l	pgaa_w	0.15	0.08	0.09	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ash1l	welch_abs_t	0.07	0.03	0.04	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Atf7ip	absolute_mean_shift	0.11	0.05	0.05	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Atf7ip	pgaa_h	0.05	0.04	0.0199999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Atf7ip	pgaa_w	0.11	0.05	0.0399999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Atf7ip	welch_abs_t	0.06	0.01	0.0499999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Brd9	absolute_mean_shift	0.11	0.06	0.05	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Brd9	pgaa_h	0.04	0.02	0.0199999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Brd9	pgaa_w	0.14	0.07	0.07	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Brd9	welch_abs_t	0.03	0.02	0.0199999999999999	5
