dataset_id	platform	split_strength	analysis_unit	excluded_feature	repeat	method	n_per_group	n_evaluated_features	observed_top_k_overlap_fraction	pseudo_top_k_overlap_fraction	specificity_margin	observed_all_feature_spearman	pseudo_all_feature_spearman	split_seed	sampling_seed
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	3	pgaa_w	70	4999	0.07	0.02	0.05	0.230523473781456	0.2263759184118396	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	3	pgaa_h	70	4999	0.03	0.03	0.0	0.0247539260884916	-0.0032915723191988	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	3	absolute_mean_shift	70	4999	0.06	0.0	0.06	0.0693032375172208	0.0612809036281168	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	3	welch_abs_t	70	4999	0.03	0.02	0.0099999999999999	0.0180678796516615	0.004946048369694	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	4	pgaa_w	70	4999	0.04	0.06	-0.0199999999999999	0.2236529611112681	0.199635619090187	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	4	pgaa_h	70	4999	0.01	0.04	-0.03	0.0063775837824009	0.0213310365636853	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	4	absolute_mean_shift	70	4999	0.02	0.06	-0.0399999999999999	0.0544008916212632	0.0503884280410062	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATM	ATM	4	welch_abs_t	70	4999	0.02	0.02	0.0	0.0093119970466091	0.01246014307393	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	0	pgaa_w	70	5000	0.39	0.09	0.3	0.3669885313835412	0.1926744538442265	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	0	pgaa_h	70	5000	0.03	0.05	-0.02	0.0345969010673731	0.0101390313664728	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	0	absolute_mean_shift	70	5000	0.38	0.1	0.28	0.2043053861069254	0.0452780521867288	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	0	welch_abs_t	70	5000	0.19	0.01	0.18	0.1325263034130521	0.0041646198947846	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	1	pgaa_w	70	5000	0.45	0.02	0.43	0.3347170576207487	0.2182488929804317	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	1	pgaa_h	70	5000	0.01	0.02	-0.01	0.0231499602116232	0.018291959848003	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	1	absolute_mean_shift	70	5000	0.42	0.01	0.41	0.1889809588013805	0.0311961301025835	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	1	welch_abs_t	70	5000	0.25	0.0	0.25	0.1149516025183406	-0.0158704646515803	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	2	pgaa_w	70	5000	0.42	0.07	0.35	0.3545544601661783	0.1847707752557	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
